Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,99,000"
Bangalore,Rs.21.69 Lakh*
Mumbai,Rs.20.77 Lakh*
Pune,Rs.20.49 Lakh*
Hyderabad,Rs.21 Lakh*
Chennai,Rs.21.17 Lakh*
Ahmedabad,Rs.19.13 Lakh*
Lucknow,Rs.19.79 Lakh*
Jaipur,Rs.20.86 Lakh*
Patna,Rs.20.30 Lakh*
Chandigarh,Rs.20.13 Lakh*
