Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,69,100"
Bangalore,Rs.19.22 Lakh*
Mumbai,Rs.18.75 Lakh*
Pune,Rs.18.75 Lakh*
Hyderabad,Rs.19.22 Lakh*
Chennai,Rs.19.38 Lakh*
Ahmedabad,Rs.17.49 Lakh*
Lucknow,Rs.18.11 Lakh*
Jaipur,Rs.18.68 Lakh*
Patna,Rs.18.58 Lakh*
Chandigarh,Rs.18.42 Lakh*
