Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,09,700"
Bangalore,Rs.14.85 Lakh*
Mumbai,Rs.14.19 Lakh*
Pune,Rs.14.14 Lakh*
Hyderabad,Rs.14.89 Lakh*
Chennai,Rs.14.79 Lakh*
Ahmedabad,Rs.13.41 Lakh*
Lucknow,Rs.13.99 Lakh*
Jaipur,Rs.14.16 Lakh*
Patna,Rs.14.11 Lakh*
Chandigarh,Rs.13.58 Lakh*
