Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,83,800"
Bangalore,Rs.16.97 Lakh*
Mumbai,Rs.16.22 Lakh*
Pune,Rs.16.13 Lakh*
Hyderabad,Rs.17.01 Lakh*
Chennai,Rs.16.95 Lakh*
Ahmedabad,Rs.15.29 Lakh*
Lucknow,Rs.15.98 Lakh*
Jaipur,Rs.16.18 Lakh*
Patna,Rs.16.12 Lakh*
Chandigarh,Rs.15.50 Lakh*
