Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,64,900"
Bangalore,Rs.9.13 Lakh*
Mumbai,Rs.8.89 Lakh*
Pune,Rs.8.87 Lakh*
Hyderabad,Rs.9.13 Lakh*
Chennai,Rs.9.05 Lakh*
Ahmedabad,Rs.8.52 Lakh*
Lucknow,Rs.8.66 Lakh*
Jaipur,Rs.8.85 Lakh*
Patna,Rs.8.82 Lakh*
Chandigarh,Rs.8.82 Lakh*
