Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,33,790"
Bangalore,Rs.13 Lakh*
Mumbai,Rs.12.19 Lakh*
Pune,Rs.12.38 Lakh*
Hyderabad,Rs.12.80 Lakh*
Chennai,Rs.12.81 Lakh*
Ahmedabad,Rs.11.57 Lakh*
Lucknow,Rs.11.97 Lakh*
Jaipur,Rs.12.01 Lakh*
Patna,Rs.12.08 Lakh*
Chandigarh,Rs.11.97 Lakh*
