Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,70,390"
Bangalore,Rs.13.45 Lakh*
Mumbai,Rs.12.62 Lakh*
Pune,Rs.12.81 Lakh*
Hyderabad,Rs.13.25 Lakh*
Chennai,Rs.13.26 Lakh*
Ahmedabad,Rs.11.97 Lakh*
Lucknow,Rs.12.39 Lakh*
Jaipur,Rs.12.43 Lakh*
Patna,Rs.12.50 Lakh*
Chandigarh,Rs.12.39 Lakh*
