Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,44,990"
Bangalore,Rs.15.28 Lakh*
Mumbai,Rs.14.65 Lakh*
Pune,Rs.14.65 Lakh*
Hyderabad,Rs.15.28 Lakh*
Chennai,Rs.15.40 Lakh*
Ahmedabad,Rs.13.91 Lakh*
Lucknow,Rs.14.39 Lakh*
Jaipur,Rs.14.43 Lakh*
Patna,Rs.14.52 Lakh*
Chandigarh,Rs.14.39 Lakh*
