Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,16,090"
Bangalore,Rs.14.02 Lakh*
Mumbai,Rs.13.15 Lakh*
Pune,Rs.13.35 Lakh*
Hyderabad,Rs.13.81 Lakh*
Chennai,Rs.13.82 Lakh*
Ahmedabad,Rs.12.48 Lakh*
Lucknow,Rs.12.92 Lakh*
Jaipur,Rs.12.95 Lakh*
Patna,Rs.13.03 Lakh*
Chandigarh,Rs.12.92 Lakh*
