Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,99,000"
Bangalore,Rs.22.28 Lakh*
Mumbai,Rs.21.05 Lakh*
Pune,Rs.21.12 Lakh*
Hyderabad,Rs.22.02 Lakh*
Chennai,Rs.22.20 Lakh*
Ahmedabad,Rs.20.04 Lakh*
Lucknow,Rs.20.74 Lakh*
Jaipur,Rs.20.99 Lakh*
Patna,Rs.21.28 Lakh*
Chandigarh,Rs.21.10 Lakh*
