Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,58,500"
Bangalore,Rs.15.44 Lakh*
Mumbai,Rs.14.81 Lakh*
Pune,Rs.14.81 Lakh*
Hyderabad,Rs.15.44 Lakh*
Chennai,Rs.15.57 Lakh*
Ahmedabad,Rs.14.06 Lakh*
Lucknow,Rs.14.55 Lakh*
Jaipur,Rs.14.73 Lakh*
Patna,Rs.14.67 Lakh*
Chandigarh,Rs.13.86 Lakh*
