Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,69,000"
Bangalore,Rs.18.84 Lakh*
Mumbai,Rs.17.73 Lakh*
Pune,Rs.17.46 Lakh*
Hyderabad,Rs.18.19 Lakh*
Chennai,Rs.18.34 Lakh*
Ahmedabad,Rs.16.58 Lakh*
Lucknow,Rs.17.15 Lakh*
Jaipur,Rs.17.76 Lakh*
Patna,Rs.17.30 Lakh*
Chandigarh,Rs.17.15 Lakh*
