Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,09,000"
Bangalore,Rs.17.27 Lakh*
Mumbai,Rs.16.57 Lakh*
Pune,Rs.16.57 Lakh*
Hyderabad,Rs.17.27 Lakh*
Chennai,Rs.17.41 Lakh*
Ahmedabad,Rs.15.72 Lakh*
Lucknow,Rs.16.27 Lakh*
Jaipur,Rs.16.47 Lakh*
Patna,Rs.16.41 Lakh*
Chandigarh,Rs.15.82 Lakh*
