Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,23,390"
Bangalore,Rs.10.05 Lakh*
Mumbai,Rs.9.24 Lakh*
Pune,Rs.9.50 Lakh*
Hyderabad,Rs.9.84 Lakh*
Chennai,Rs.9.73 Lakh*
Ahmedabad,Rs.9.16 Lakh*
Lucknow,Rs.9.31 Lakh*
Jaipur,Rs.9.51 Lakh*
Patna,Rs.9.56 Lakh*
Chandigarh,Rs.9.48 Lakh*
