Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,97,190"
Bangalore,Rs.16.26 Lakh*
Mumbai,Rs.15.52 Lakh*
Pune,Rs.15.74 Lakh*
Hyderabad,Rs.16.02 Lakh*
Chennai,Rs.16.04 Lakh*
Ahmedabad,Rs.14.48 Lakh*
Lucknow,Rs.14.99 Lakh*
Jaipur,Rs.15.47 Lakh*
Patna,Rs.15.12 Lakh*
Chandigarh,Rs.14.99 Lakh*
