Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,77,000"
Bangalore,Rs.17.13 Lakh*
Mumbai,Rs.16.19 Lakh*
Pune,Rs.16.19 Lakh*
Hyderabad,Rs.16.88 Lakh*
Chennai,Rs.17.02 Lakh*
Ahmedabad,Rs.15.37 Lakh*
Lucknow,Rs.15.90 Lakh*
Jaipur,Rs.16.10 Lakh*
Patna,Rs.16.04 Lakh*
Chandigarh,Rs.15.90 Lakh*
