Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,44,700"
Bangalore,Rs.16.49 Lakh*
Mumbai,Rs.15.75 Lakh*
Pune,Rs.15.70 Lakh*
Hyderabad,Rs.16.55 Lakh*
Chennai,Rs.16.42 Lakh*
Ahmedabad,Rs.14.87 Lakh*
Lucknow,Rs.15.53 Lakh*
Jaipur,Rs.15.73 Lakh*
Patna,Rs.15.67 Lakh*
Chandigarh,Rs.15.07 Lakh*
