Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,29,900"
Bangalore,Rs.9.89 Lakh*
Mumbai,Rs.9.64 Lakh*
Pune,Rs.9.64 Lakh*
Hyderabad,Rs.9.89 Lakh*
Chennai,Rs.9.81 Lakh*
Ahmedabad,Rs.9.23 Lakh*
Lucknow,Rs.9.39 Lakh*
Jaipur,Rs.9.59 Lakh*
Patna,Rs.9.64 Lakh*
Chandigarh,Rs.9.55 Lakh*
