Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,76,568"
Bangalore,Rs.10.44 Lakh*
Mumbai,Rs.10 Lakh*
Pune,Rs.9.83 Lakh*
Hyderabad,Rs.10.54 Lakh*
Chennai,Rs.10.36 Lakh*
Ahmedabad,Rs.9.74 Lakh*
Lucknow,Rs.9.91 Lakh*
Jaipur,Rs.10.28 Lakh*
Patna,Rs.10.17 Lakh*
Chandigarh,Rs.10.08 Lakh*
