Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,12,600"
Bangalore,Rs.20.97 Lakh*
Mumbai,Rs.20.01 Lakh*
Pune,Rs.19.95 Lakh*
Hyderabad,Rs.21.09 Lakh*
Chennai,Rs.20.87 Lakh*
Ahmedabad,Rs.18.91 Lakh*
Lucknow,Rs.19.75 Lakh*
Jaipur,Rs.19.99 Lakh*
Patna,Rs.20.26 Lakh*
Chandigarh,Rs.19.13 Lakh*
