Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,70,190"
Bangalore,Rs.15.93 Lakh*
Mumbai,Rs.15.20 Lakh*
Pune,Rs.15.42 Lakh*
Hyderabad,Rs.15.69 Lakh*
Chennai,Rs.15.71 Lakh*
Ahmedabad,Rs.14.19 Lakh*
Lucknow,Rs.14.68 Lakh*
Jaipur,Rs.15.15 Lakh*
Patna,Rs.14.81 Lakh*
Chandigarh,Rs.14.68 Lakh*
