Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,99,990"
Bangalore,Rs.11.90 Lakh*
Mumbai,Rs.11.60 Lakh*
Pune,Rs.11.79 Lakh*
Hyderabad,Rs.11.89 Lakh*
Chennai,Rs.11.80 Lakh*
Ahmedabad,Rs.11.10 Lakh*
Lucknow,Rs.11.29 Lakh*
Jaipur,Rs.11.52 Lakh*
Patna,Rs.11.59 Lakh*
Chandigarh,Rs.11.49 Lakh*
