Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,15,044"
Bangalore,Rs.22.21 Lakh*
Mumbai,Rs.21.20 Lakh*
Pune,Rs.21.12 Lakh*
Hyderabad,Rs.22.36 Lakh*
Chennai,Rs.22.11 Lakh*
Ahmedabad,Rs.20 Lakh*
Lucknow,Rs.20.92 Lakh*
Jaipur,Rs.21.18 Lakh*
Patna,Rs.21.47 Lakh*
Chandigarh,Rs.20.27 Lakh*
