Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,84,000"
Bangalore,Rs.19.40 Lakh*
Mumbai,Rs.18.61 Lakh*
Pune,Rs.18.61 Lakh*
Hyderabad,Rs.19.40 Lakh*
Chennai,Rs.19.56 Lakh*
Ahmedabad,Rs.17.66 Lakh*
Lucknow,Rs.18.28 Lakh*
Jaipur,Rs.18.50 Lakh*
Patna,Rs.18.75 Lakh*
Chandigarh,Rs.17.63 Lakh*
