Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.3,49,900"
Bangalore,Rs.4.16 Lakh*
Mumbai,Rs.4.21 Lakh*
Pune,Rs.4.09 Lakh*
Hyderabad,Rs.4.30 Lakh*
Chennai,Rs.4.12 Lakh*
Ahmedabad,Rs.4 Lakh*
Lucknow,Rs.3.94 Lakh*
Jaipur,Rs.4.08 Lakh*
Patna,Rs.4.05 Lakh*
Chandigarh,Rs.4.04 Lakh*
