Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,09,056"
Bangalore,Rs.20.92 Lakh*
Mumbai,Rs.20.51 Lakh*
Pune,Rs.22.39 Lakh*
Hyderabad,Rs.21.21 Lakh*
Chennai,Rs.21.09 Lakh*
Ahmedabad,Rs.19.04 Lakh*
Lucknow,Rs.19.71 Lakh*
Jaipur,Rs.20.58 Lakh*
Patna,Rs.20.22 Lakh*
Chandigarh,Rs.19 Lakh*
