Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,27,890"
Bangalore,Rs.11.28 Lakh*
Mumbai,Rs.10.95 Lakh*
Pune,Rs.11.14 Lakh*
Hyderabad,Rs.11.04 Lakh*
Chennai,Rs.10.95 Lakh*
Ahmedabad,Rs.10.30 Lakh*
Lucknow,Rs.10.48 Lakh*
Jaipur,Rs.11.02 Lakh*
Patna,Rs.10.76 Lakh*
Chandigarh,Rs.10.67 Lakh*
