Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,59,274"
Bangalore,Rs.11.42 Lakh*
Mumbai,Rs.11.19 Lakh*
Pune,Rs.11.15 Lakh*
Hyderabad,Rs.11.38 Lakh*
Chennai,Rs.11.32 Lakh*
Ahmedabad,Rs.10.77 Lakh*
Lucknow,Rs.10.83 Lakh*
Jaipur,Rs.10.95 Lakh*
Patna,Rs.11.17 Lakh*
Chandigarh,Rs.11.02 Lakh*
