Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,83,084"
Bangalore,Rs.9.34 Lakh*
Mumbai,Rs.8.96 Lakh*
Pune,Rs.8.79 Lakh*
Hyderabad,Rs.9.44 Lakh*
Chennai,Rs.9.26 Lakh*
Ahmedabad,Rs.8.72 Lakh*
Lucknow,Rs.8.86 Lakh*
Jaipur,Rs.9.21 Lakh*
Patna,Rs.9.02 Lakh*
Chandigarh,Rs.9.02 Lakh*
