Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,14,500"
Bangalore,Rs.20.99 Lakh*
Mumbai,Rs.20.13 Lakh*
Pune,Rs.20.13 Lakh*
Hyderabad,Rs.20.99 Lakh*
Chennai,Rs.21.16 Lakh*
Ahmedabad,Rs.19.10 Lakh*
Lucknow,Rs.19.77 Lakh*
Jaipur,Rs.20.01 Lakh*
Patna,Rs.20.29 Lakh*
Chandigarh,Rs.19.09 Lakh*
