Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,78,290"
Bangalore,Rs.10.46 Lakh*
Mumbai,Rs.10.20 Lakh*
Pune,Rs.10.47 Lakh*
Hyderabad,Rs.10.46 Lakh*
Chennai,Rs.10.38 Lakh*
Ahmedabad,Rs.9.76 Lakh*
Lucknow,Rs.9.93 Lakh*
Jaipur,Rs.10.14 Lakh*
Patna,Rs.10.19 Lakh*
Chandigarh,Rs.10.10 Lakh*
