Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,49,000"
Bangalore,Rs.19.20 Lakh*
Mumbai,Rs.18.15 Lakh*
Pune,Rs.18.20 Lakh*
Hyderabad,Rs.18.98 Lakh*
Chennai,Rs.19.13 Lakh*
Ahmedabad,Rs.17.27 Lakh*
Lucknow,Rs.17.88 Lakh*
Jaipur,Rs.18.09 Lakh*
Patna,Rs.18.34 Lakh*
Chandigarh,Rs.18.19 Lakh*
