Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,85,500"
Bangalore,Rs.19.42 Lakh*
Mumbai,Rs.18.94 Lakh*
Pune,Rs.18.94 Lakh*
Hyderabad,Rs.19.42 Lakh*
Chennai,Rs.19.58 Lakh*
Ahmedabad,Rs.17.68 Lakh*
Lucknow,Rs.18.29 Lakh*
Jaipur,Rs.18.87 Lakh*
Patna,Rs.18.77 Lakh*
Chandigarh,Rs.17.65 Lakh*
