Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,19,700"
Bangalore,Rs.18.62 Lakh*
Mumbai,Rs.17.78 Lakh*
Pune,Rs.17.72 Lakh*
Hyderabad,Rs.18.72 Lakh*
Chennai,Rs.18.54 Lakh*
Ahmedabad,Rs.16.79 Lakh*
Lucknow,Rs.17.54 Lakh*
Jaipur,Rs.17.75 Lakh*
Patna,Rs.18 Lakh*
Chandigarh,Rs.17 Lakh*
