Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,76,500"
Bangalore,Rs.13.23 Lakh*
Mumbai,Rs.12.64 Lakh*
Pune,Rs.12.60 Lakh*
Hyderabad,Rs.13.26 Lakh*
Chennai,Rs.13.18 Lakh*
Ahmedabad,Rs.11.94 Lakh*
Lucknow,Rs.12.46 Lakh*
Jaipur,Rs.12.62 Lakh*
Patna,Rs.12.57 Lakh*
Chandigarh,Rs.12.10 Lakh*
