Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,22,500"
Bangalore,Rs.21.09 Lakh*
Mumbai,Rs.20.57 Lakh*
Pune,Rs.20.57 Lakh*
Hyderabad,Rs.21.09 Lakh*
Chennai,Rs.21.26 Lakh*
Ahmedabad,Rs.19.19 Lakh*
Lucknow,Rs.19.86 Lakh*
Jaipur,Rs.20.49 Lakh*
Patna,Rs.20.38 Lakh*
Chandigarh,Rs.19.16 Lakh*
