Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,63,000"
Bangalore,Rs.19.15 Lakh*
Mumbai,Rs.18.28 Lakh*
Pune,Rs.18.22 Lakh*
Hyderabad,Rs.19.26 Lakh*
Chennai,Rs.19.06 Lakh*
Ahmedabad,Rs.17.27 Lakh*
Lucknow,Rs.18.04 Lakh*
Jaipur,Rs.18.26 Lakh*
Patna,Rs.18.50 Lakh*
Chandigarh,Rs.17.48 Lakh*
