Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,49,000"
Bangalore,Rs.16.54 Lakh*
Mumbai,Rs.16.14 Lakh*
Pune,Rs.16.14 Lakh*
Hyderabad,Rs.16.54 Lakh*
Chennai,Rs.16.68 Lakh*
Ahmedabad,Rs.15.06 Lakh*
Lucknow,Rs.15.58 Lakh*
Jaipur,Rs.16.08 Lakh*
Patna,Rs.15.72 Lakh*
Chandigarh,Rs.15.41 Lakh*
