Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,57,600"
Bangalore,Rs.22.73 Lakh*
Mumbai,Rs.21.69 Lakh*
Pune,Rs.21.62 Lakh*
Hyderabad,Rs.22.88 Lakh*
Chennai,Rs.22.62 Lakh*
Ahmedabad,Rs.20.49 Lakh*
Lucknow,Rs.21.41 Lakh*
Jaipur,Rs.21.67 Lakh*
Patna,Rs.21.97 Lakh*
Chandigarh,Rs.20.74 Lakh*
