Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,34,500"
Bangalore,Rs.11.12 Lakh*
Mumbai,Rs.10.84 Lakh*
Pune,Rs.10.84 Lakh*
Hyderabad,Rs.11.12 Lakh*
Chennai,Rs.11.03 Lakh*
Ahmedabad,Rs.10.38 Lakh*
Lucknow,Rs.10.55 Lakh*
Jaipur,Rs.10.78 Lakh*
Patna,Rs.10.83 Lakh*
Chandigarh,Rs.10.38 Lakh*
