Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,99,159"
Bangalore,Rs.13.50 Lakh*
Mumbai,Rs.13.37 Lakh*
Pune,Rs.12.96 Lakh*
Hyderabad,Rs.13.55 Lakh*
Chennai,Rs.13.61 Lakh*
Ahmedabad,Rs.12.07 Lakh*
Lucknow,Rs.12.72 Lakh*
Jaipur,Rs.12.75 Lakh*
Patna,Rs.12.87 Lakh*
Chandigarh,Rs.12.72 Lakh*
