Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,59,000"
Bangalore,Rs.24.24 Lakh*
Mumbai,Rs.23.38 Lakh*
Pune,Rs.23.38 Lakh*
Hyderabad,Rs.23.96 Lakh*
Chennai,Rs.24.16 Lakh*
Ahmedabad,Rs.21.81 Lakh*
Lucknow,Rs.22.57 Lakh*
Jaipur,Rs.23.28 Lakh*
Patna,Rs.23.16 Lakh*
Chandigarh,Rs.22.96 Lakh*
