Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,56,215"
Bangalore,Rs.19.06 Lakh*
Mumbai,Rs.18.38 Lakh*
Pune,Rs.18.55 Lakh*
Hyderabad,Rs.19.33 Lakh*
Chennai,Rs.19.22 Lakh*
Ahmedabad,Rs.17.35 Lakh*
Lucknow,Rs.17.96 Lakh*
Jaipur,Rs.18.40 Lakh*
Patna,Rs.18.43 Lakh*
Chandigarh,Rs.18.27 Lakh*
