Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,06,944"
Bangalore,Rs.22.11 Lakh*
Mumbai,Rs.21.11 Lakh*
Pune,Rs.21.09 Lakh*
Hyderabad,Rs.22.24 Lakh*
Chennai,Rs.22.10 Lakh*
Ahmedabad,Rs.19.91 Lakh*
Lucknow,Rs.20.83 Lakh*
Jaipur,Rs.21.08 Lakh*
Patna,Rs.21.37 Lakh*
Chandigarh,Rs.20.18 Lakh*
