Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,87,300"
Bangalore,Rs.15.79 Lakh*
Mumbai,Rs.15.10 Lakh*
Pune,Rs.15.02 Lakh*
Hyderabad,Rs.15.83 Lakh*
Chennai,Rs.15.78 Lakh*
Ahmedabad,Rs.14.24 Lakh*
Lucknow,Rs.14.88 Lakh*
Jaipur,Rs.15.06 Lakh*
Patna,Rs.15.01 Lakh*
Chandigarh,Rs.14.43 Lakh*
