Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.5,64,200"
Bangalore,Rs.6.88 Lakh*
Mumbai,Rs.6.70 Lakh*
Pune,Rs.6.70 Lakh*
Hyderabad,Rs.6.88 Lakh*
Chennai,Rs.6.82 Lakh*
Ahmedabad,Rs.6.42 Lakh*
Lucknow,Rs.6.53 Lakh*
Jaipur,Rs.6.67 Lakh*
Patna,Rs.6.64 Lakh*
Chandigarh,Rs.6.78 Lakh*
