Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,51,000"
Bangalore,Rs.15.58 Lakh*
Mumbai,Rs.15.07 Lakh*
Pune,Rs.15.07 Lakh*
Hyderabad,Rs.15.35 Lakh*
Chennai,Rs.15.47 Lakh*
Ahmedabad,Rs.13.97 Lakh*
Lucknow,Rs.14.46 Lakh*
Jaipur,Rs.14.64 Lakh*
Patna,Rs.14.59 Lakh*
Chandigarh,Rs.14.46 Lakh*
