Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,89,000"
Bangalore,Rs.16.01 Lakh*
Mumbai,Rs.15.13 Lakh*
Pune,Rs.15.17 Lakh*
Hyderabad,Rs.15.81 Lakh*
Chennai,Rs.15.94 Lakh*
Ahmedabad,Rs.14.39 Lakh*
Lucknow,Rs.14.90 Lakh*
Jaipur,Rs.15.08 Lakh*
Patna,Rs.15.03 Lakh*
Chandigarh,Rs.14.90 Lakh*
