Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,77,500"
Bangalore,Rs.9.28 Lakh*
Mumbai,Rs.9.04 Lakh*
Pune,Rs.9.04 Lakh*
Hyderabad,Rs.9.28 Lakh*
Chennai,Rs.9.20 Lakh*
Ahmedabad,Rs.8.66 Lakh*
Lucknow,Rs.8.80 Lakh*
Jaipur,Rs.8.99 Lakh*
Patna,Rs.8.96 Lakh*
Chandigarh,Rs.8.78 Lakh*
