Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,98,088"
Bangalore,Rs.14.64 Lakh*
Mumbai,Rs.14.05 Lakh*
Pune,Rs.13.98 Lakh*
Hyderabad,Rs.14.73 Lakh*
Chennai,Rs.14.71 Lakh*
Ahmedabad,Rs.13.42 Lakh*
Lucknow,Rs.13.79 Lakh*
Jaipur,Rs.13.83 Lakh*
Patna,Rs.13.91 Lakh*
Chandigarh,Rs.13.61 Lakh*
