Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,94,500"
Bangalore,Rs.18.31 Lakh*
Mumbai,Rs.17.57 Lakh*
Pune,Rs.17.57 Lakh*
Hyderabad,Rs.18.31 Lakh*
Chennai,Rs.18.46 Lakh*
Ahmedabad,Rs.16.67 Lakh*
Lucknow,Rs.17.25 Lakh*
Jaipur,Rs.17.46 Lakh*
Patna,Rs.17.40 Lakh*
Chandigarh,Rs.16.57 Lakh*
