Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,59,900"
Bangalore,Rs.9.07 Lakh*
Mumbai,Rs.8.84 Lakh*
Pune,Rs.8.84 Lakh*
Hyderabad,Rs.9.07 Lakh*
Chennai,Rs.8.99 Lakh*
Ahmedabad,Rs.8.46 Lakh*
Lucknow,Rs.8.61 Lakh*
Jaipur,Rs.8.79 Lakh*
Patna,Rs.8.76 Lakh*
Chandigarh,Rs.8.76 Lakh*
