Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.6,69,900"
Bangalore,Rs.8.01 Lakh*
Mumbai,Rs.7.54 Lakh*
Pune,Rs.7.54 Lakh*
Hyderabad,Rs.8.01 Lakh*
Chennai,Rs.7.94 Lakh*
Ahmedabad,Rs.7.48 Lakh*
Lucknow,Rs.7.60 Lakh*
Jaipur,Rs.7.77 Lakh*
Patna,Rs.7.74 Lakh*
Chandigarh,Rs.7.74 Lakh*
