Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,53,490"
Bangalore,Rs.16.60 Lakh*
Mumbai,Rs.15.92 Lakh*
Pune,Rs.15.92 Lakh*
Hyderabad,Rs.16.60 Lakh*
Chennai,Rs.16.73 Lakh*
Ahmedabad,Rs.15.11 Lakh*
Lucknow,Rs.15.64 Lakh*
Jaipur,Rs.15.68 Lakh*
Patna,Rs.15.77 Lakh*
Chandigarh,Rs.15.64 Lakh*
