Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,25,000"
Bangalore,Rs.20.77 Lakh*
Mumbai,Rs.19.55 Lakh*
Pune,Rs.19.28 Lakh*
Hyderabad,Rs.20.09 Lakh*
Chennai,Rs.20.26 Lakh*
Ahmedabad,Rs.18.31 Lakh*
Lucknow,Rs.18.94 Lakh*
Jaipur,Rs.19.58 Lakh*
Patna,Rs.19.43 Lakh*
Chandigarh,Rs.19.26 Lakh*
