Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,95,899"
Bangalore,Rs.9.49 Lakh*
Mumbai,Rs.9.25 Lakh*
Pune,Rs.9.25 Lakh*
Hyderabad,Rs.9.49 Lakh*
Chennai,Rs.9.41 Lakh*
Ahmedabad,Rs.8.86 Lakh*
Lucknow,Rs.9.01 Lakh*
Jaipur,Rs.9.20 Lakh*
Patna,Rs.9.17 Lakh*
Chandigarh,Rs.9.17 Lakh*
