date,company,model,monthly_sales,total_sales
Oct-21,Citroen,C5 Aircross,64.0,64.0
Oct-21,Fiat,COMPASS,1.3K,1.3K
Oct-21,Honda,Amaze,3.0K,3.0K
Oct-21,Honda,Jazz,760.0,760.0
Oct-21,Honda,City,3.6K,3.6K
Oct-21,Honda,WRV,728.0,728.0
Oct-21,Hyundai,Santro,2.9K,2.9K
Oct-21,Hyundai,Grand i10,6.0K,6.0K
Oct-21,Hyundai,i20 Elite,4.4K,4.4K
Oct-21,Hyundai,Xcent/Aura,2.7K,2.7K
Oct-21,Hyundai,Venue,10.6K,10.6K
Oct-21,Hyundai,Creta,6.5K,6.5K
Oct-21,Hyundai,Verna,2.4K,2.4K
Oct-21,Hyundai,ALCAZAR,1.4K,1.4K
Oct-21,Hyundai,Elantra,11.0,11.0
Oct-21,Hyundai,Tucson,119.0,119.0
Oct-21,Hyundai,KONA,18.0,18.0
Oct-21,Kia,SELTOS,10.5K,10.5K
Oct-21,Kia,SONET,5.4K,5.4K
Oct-21,Kia,CARNIVAL,400.0,400.0
Oct-21,Mahindra,KUV 100,1.0,1.0
Oct-21,Mahindra,XUV 700,3.4K,3.4K
Oct-21,Mahindra,Bolero,6.4K,6.4K
Oct-21,Mahindra,Thar,2.7K,2.7K
Oct-21,Mahindra,XUV 300,4.2K,4.2K
Oct-21,Mahindra,Marazzo,12.0,12.0
Oct-21,Mahindra,Alturas G4,40.0,40.0
Oct-21,Mahindra,Scorpio,3.3K,3.3K
Oct-21,Maruti,Alto,17.4K,17.4K
Oct-21,Maruti,Eeco,10.3K,10.3K
Oct-21,Maruti,S Presso,4.4K,4.4K
Oct-21,Maruti,Wagon R,12.3K,12.3K
Oct-21,Maruti,IGNIS,1.5K,1.5K
Oct-21,Maruti,Ertiga,12.9K,12.9K
Oct-21,Maruti,XL6,4.6K,4.6K
Oct-21,Maruti,CELERIO,2.0K,2.0K
Oct-21,Maruti,Vitara Brezza,8.0K,8.0K
Oct-21,Maruti,Swift,9.2K,9.2K
Oct-21,Maruti,Baleno,15.6K,15.6K
Oct-21,Maruti,DZIRE,8.1K,8.1K
Oct-21,Maruti,S-Cross,1.5K,1.5K
Oct-21,Maruti,Ciaz,1.1K,1.1K
Oct-21,Morris Garage,Hector,2.5K,2.5K
Oct-21,Morris Garage,Gloster,260.0,260.0
Oct-21,Morris Garage,ZS EV,125.0,125.0
Oct-21,Nissan,Redi-GO,281.0,281.0
Oct-21,Nissan,GO,13.0,13.0
Oct-21,Nissan,MAGNITE,3.4K,3.4K
Oct-21,Nissan,KICKS,230.0,230.0
Oct-21,Renault,KWID,2.7K,2.7K
Oct-21,Renault,KIGER,2.6K,2.6K
Oct-21,Renault,TRIBER,2.8K,2.8K
Oct-21,Renault,Duster,786.0,786.0
Oct-21,Skoda,Octavia,219.0,219.0
Oct-21,Skoda,Rapid,165.0,165.0
Oct-21,Skoda,KUSHAQ,2.4K,2.4K
Oct-21,Skoda,Karoq,17.0,17.0
Oct-21,Skoda,SUPERB,251.0,251.0
Oct-21,Tata,Tiago,4.0K,4.0K
Oct-21,Tata,PUNCH,8.5K,8.5K
Oct-21,Tata,ALTROZ,5.1K,5.1K
Oct-21,Tata,TIGOR,1.4K,1.4K
Oct-21,Tata,NEXON,10.1K,10.1K
Oct-21,Tata,SAFARI,1.7K,1.7K
Oct-21,Tata,HARRIER,3.1K,3.1K
Oct-21,Toyota,Innova + Hycross,6.1K,6.1K
Oct-21,Toyota,URBAN CRUISER,2.1K,2.1K
Oct-21,Toyota,GLANZA,2.2K,2.2K
Oct-21,Toyota,Fortuner,1.9K,1.9K
Oct-21,Toyota,Camry,72.0,72.0
Oct-21,Toyota,VELLFIRE,77.0,77.0
Oct-21,Volkswagen,Polo,319.0,319.0
Oct-21,Volkswagen,Vento,127.0,127.0
Oct-21,Volkswagen,TAIGUN,2.6K,2.6K
Oct-21,Volkswagen,T-ROC,80.0,80.0
Oct-21,Grand Total,Grand Total,2.6L,2.6L
