date,company,model,monthly_sales,total_sales
Sep-22,Citroen,C3,1.4K,1.4K
Sep-22,Citroen,C5 Aircross,32.0,32.0
Sep-22,Fiat,COMPASS,609.0,609.0
Sep-22,Fiat,Meridian,507.0,507.0
Sep-22,Honda,Amaze,4.1K,4.1K
Sep-22,Honda,Jazz,618.0,618.0
Sep-22,Honda,City,3.4K,3.4K
Sep-22,Honda,WRV,594.0,594.0
Sep-22,Hyundai,Grand i10,9.5K,9.5K
Sep-22,Hyundai,i20 Elite,7.3K,7.3K
Sep-22,Hyundai,Xcent/Aura,4.2K,4.2K
Sep-22,Hyundai,Venue,11.0K,11.0K
Sep-22,Hyundai,Creta,12.9K,12.9K
Sep-22,Hyundai,Verna,1.7K,1.7K
Sep-22,Hyundai,ALCAZAR,2.6K,2.6K
Sep-22,Hyundai,Tucson,419.0,419.0
Sep-22,Hyundai,KONA,112.0,112.0
Sep-22,Kia,SELTOS,11.0K,11.0K
Sep-22,Kia,SONET,9.3K,9.3K
Sep-22,Kia,CARENS,5.2K,5.2K
Sep-22,Kia,CARNIVAL,333.0,333.0
Sep-22,Mahindra,Verito,40.0,40.0
Sep-22,Mahindra,XUV 700,6.1K,6.1K
Sep-22,Mahindra,Bolero,8.1K,8.1K
Sep-22,Mahindra,Thar,4.2K,4.2K
Sep-22,Mahindra,XUV 300,6.1K,6.1K
Sep-22,Mahindra,Marazzo,162.0,162.0
Sep-22,Mahindra,Alturas G4,64.0,64.0
Sep-22,Mahindra,Scorpio,9.5K,9.5K
Sep-22,Maruti,Alto,24.8K,24.8K
Sep-22,Maruti,Eeco,12.7K,12.7K
Sep-22,Maruti,S Presso,4.7K,4.7K
Sep-22,Maruti,Wagon R,20.1K,20.1K
Sep-22,Maruti,IGNIS,5.8K,5.8K
Sep-22,Maruti,Ertiga,9.3K,9.3K
Sep-22,Maruti,XL6,3.1K,3.1K
Sep-22,Maruti,CELERIO,5.4K,5.4K
Sep-22,Maruti,Vitara Brezza,15.4K,15.4K
Sep-22,Maruti,Swift,12.0K,12.0K
Sep-22,Maruti,Baleno,19.4K,19.4K
Sep-22,Maruti,DZIRE,9.6K,9.6K
Sep-22,Maruti,Ciaz,1.4K,1.4K
Sep-22,Maruti,Grand Vitara,4.8K,4.8K
Sep-22,Morris Garage,Hector,2.1K,2.1K
Sep-22,Morris Garage,Gloster,311.0,311.0
Sep-22,Morris Garage,Astor,980.0,980.0
Sep-22,Morris Garage,ZS EV,412.0,412.0
Sep-22,Nissan,MAGNITE,3.1K,3.1K
Sep-22,Nissan,KICKS,108.0,108.0
Sep-22,Renault,KWID,2.0K,2.0K
Sep-22,Renault,KIGER,2.5K,2.5K
Sep-22,Renault,TRIBER,3.1K,3.1K
Sep-22,Skoda,Octavia,121.0,121.0
Sep-22,Skoda,KUSHAQ,2.2K,2.2K
Sep-22,Skoda,SLAVIA,937.0,937.0
Sep-22,Skoda,KODIAQ,71.0,71.0
Sep-22,Skoda,SUPERB,190.0,190.0
Sep-22,Tata,Tiago,6.9K,6.9K
Sep-22,Tata,PUNCH,12.3K,12.3K
Sep-22,Tata,ALTROZ,5.2K,5.2K
Sep-22,Tata,TIGOR,3.7K,3.7K
Sep-22,Tata,NEXON,14.5K,14.5K
Sep-22,Tata,SAFARI,2.0K,2.0K
Sep-22,Tata,HARRIER,3.0K,3.0K
Sep-22,Toyota,Innova + Hycross,7.3K,7.3K
Sep-22,Toyota,URBAN CRUISER,350.0,350.0
Sep-22,Toyota,GLANZA,3.5K,3.5K
Sep-22,Toyota,Fortuner,2.9K,2.9K
Sep-22,Toyota,Camry,68.0,68.0
Sep-22,Toyota,HYRYDER,1.2K,1.2K
Sep-22,Toyota,HILUX,2.0,2.0
Sep-22,Toyota,VELLFIRE,50.0,50.0
Sep-22,Volkswagen,VIRTUS,2.0K,2.0K
Sep-22,Volkswagen,TAIGUN,2.0K,2.0K
Sep-22,Volkswagen,TIGUAN,123.0,123.0
Sep-22,Grand Total,Grand Total,3.5L,3.5L
