date,company,model,monthly_sales,total_sales
Apr-19,Fiat,Punto + Evo + Avventura,28.0,28.0
Apr-19,Fiat,Abarth,17.0,17.0
Apr-19,Fiat,COMPASS,1.2K,1.2K
Apr-19,Fiat,Linea,9.0,9.0
Apr-19,Ford,Figo,739.0,739.0
Apr-19,Ford,FREESTYLE,1.1K,1.1K
Apr-19,Ford,Aspire,979.0,979.0
Apr-19,Ford,Ecosport,3.2K,3.2K
Apr-19,Ford,Mustang,32.0,32.0
Apr-19,Ford,Endeavour,498.0,498.0
Apr-19,Honda,Amaze,5.8K,5.8K
Apr-19,Honda,Jazz,796.0,796.0
Apr-19,Honda,City,2.4K,2.4K
Apr-19,Honda,WRV,1.6K,1.6K
Apr-19,Honda,Civic,369.0,369.0
Apr-19,Honda,BR-V,276.0,276.0
Apr-19,Honda,CR-V,59.0,59.0
Apr-19,Hyundai,Santro,6.9K,6.9K
Apr-19,Hyundai,Grand i10,9.6K,9.6K
Apr-19,Hyundai,i20 Elite,10.4K,10.4K
Apr-19,Hyundai,Xcent/Aura,1.5K,1.5K
Apr-19,Hyundai,Creta,10.5K,10.5K
Apr-19,Hyundai,Verna,2.9K,2.9K
Apr-19,Hyundai,Elantra,85.0,85.0
Apr-19,Hyundai,Tucson,111.0,111.0
Apr-19,Mahindra,Verito,53.0,53.0
Apr-19,Mahindra,KUV 100,289.0,289.0
Apr-19,Mahindra,Bolero,5.3K,5.3K
Apr-19,Mahindra,Thar,189.0,189.0
Apr-19,Mahindra,XUV 300,4.2K,4.2K
Apr-19,Mahindra,Marazzo,1.7K,1.7K
Apr-19,Mahindra,Alturas G4,166.0,166.0
Apr-19,Mahindra,Xylo,314.0,314.0
Apr-19,Mahindra,Scorpio,3.9K,3.9K
Apr-19,Mahindra,TUV 300,1.3K,1.3K
Apr-19,Mahindra,XUV 500,1.5K,1.5K
Apr-19,Maruti,Omni,1.4K,1.4K
Apr-19,Maruti,Alto,22.8K,22.8K
Apr-19,Maruti,Eeco,10.3K,10.3K
Apr-19,Maruti,Wagon R,11.3K,11.3K
Apr-19,Maruti,IGNIS,2.5K,2.5K
Apr-19,Maruti,Ertiga,8.1K,8.1K
Apr-19,Maruti,CELERIO,6.7K,6.7K
Apr-19,Maruti,Vitara Brezza,11.8K,11.8K
Apr-19,Maruti,Swift,15.8K,15.8K
Apr-19,Maruti,Baleno,17.4K,17.4K
Apr-19,Maruti,DZIRE,18.5K,18.5K
Apr-19,Maruti,S-Cross,2.2K,2.2K
Apr-19,Maruti,Ciaz,2.8K,2.8K
Apr-19,Nissan,Micra,77.0,77.0
Apr-19,Nissan,Sunny,81.0,81.0
Apr-19,Nissan,Redi-GO,979.0,979.0
Apr-19,Nissan,GO,279.0,279.0
Apr-19,Nissan,Terrano,60.0,60.0
Apr-19,Nissan,GO+,251.0,251.0
Apr-19,Nissan,KICKS,300.0,300.0
Apr-19,Renault,KWID,5.3K,5.3K
Apr-19,Renault,Lodgy,46.0,46.0
Apr-19,Renault,Duster,749.0,749.0
Apr-19,Renault,CAPTUR,125.0,125.0
Apr-19,Skoda,Octavia,227.0,227.0
Apr-19,Skoda,Rapid,721.0,721.0
Apr-19,Skoda,KODIAQ,75.0,75.0
Apr-19,Skoda,SUPERB,103.0,103.0
Apr-19,Tata,Tiago,5.3K,5.3K
Apr-19,Tata,Bolt,18.0,18.0
Apr-19,Tata,Zest,260.0,260.0
Apr-19,Tata,TIGOR,520.0,520.0
Apr-19,Tata,NEXON,4.0K,4.0K
Apr-19,Tata,Safari+Storme,249.0,249.0
Apr-19,Tata,HEXA,288.0,288.0
Apr-19,Tata,HARRIER,2.1K,2.1K
Apr-19,Toyota,Liva + Cross,851.0,851.0
Apr-19,Toyota,Etios,1.2K,1.2K
Apr-19,Toyota,Innova + Hycross,5.6K,5.6K
Apr-19,Toyota,YARIS,354.0,354.0
Apr-19,Toyota,Corolla,177.0,177.0
Apr-19,Toyota,GLANZA,360.0,360.0
Apr-19,Toyota,Fortuner,1.5K,1.5K
Apr-19,Toyota,Camry,26.0,26.0
Apr-19,Toyota,Prado,1.0,1.0
Apr-19,Toyota,Landcruiser,7.0,7.0
Apr-19,Volkswagen,Polo,798.0,798.0
Apr-19,Volkswagen,AMEO,814.0,814.0
Apr-19,Volkswagen,Vento,337.0,337.0
Apr-19,Volkswagen,Passat,45.0,45.0
Apr-19,Volkswagen,TIGUAN,1.0,1.0
Apr-19,Grand Total,Grand Total,2.5L,2.5L
