date,company,model,monthly_sales,total_sales
Aug-19,Fiat,COMPASS,605.0,605.0
Aug-19,Fiat,Linea,4.0,4.0
Aug-19,Ford,Figo,895.0,895.0
Aug-19,Ford,FREESTYLE,647.0,647.0
Aug-19,Ford,Aspire,521.0,521.0
Aug-19,Ford,Ecosport,2.9K,2.9K
Aug-19,Ford,Endeavour,572.0,572.0
Aug-19,Honda,Amaze,4.5K,4.5K
Aug-19,Honda,Jazz,558.0,558.0
Aug-19,Honda,City,1.6K,1.6K
Aug-19,Honda,WRV,1.2K,1.2K
Aug-19,Honda,Civic,144.0,144.0
Aug-19,Honda,BR-V,175.0,175.0
Aug-19,Honda,CR-V,108.0,108.0
Aug-19,Hyundai,Santro,3.3K,3.3K
Aug-19,Hyundai,Grand i10,9.4K,9.4K
Aug-19,Hyundai,i20 Elite,7.1K,7.1K
Aug-19,Hyundai,Xcent/Aura,1.3K,1.3K
Aug-19,Hyundai,Venue,9.3K,9.3K
Aug-19,Hyundai,Creta,6.0K,6.0K
Aug-19,Hyundai,Verna,1.6K,1.6K
Aug-19,Hyundai,Elantra,41.0,41.0
Aug-19,Hyundai,Tucson,58.0,58.0
Aug-19,Hyundai,KONA,88.0,88.0
Aug-19,Kia,SELTOS,6.2K,6.2K
Aug-19,Mahindra,Verito,110.0,110.0
Aug-19,Mahindra,KUV 100,169.0,169.0
Aug-19,Mahindra,Bolero,4.0K,4.0K
Aug-19,Mahindra,Thar,326.0,326.0
Aug-19,Mahindra,NuvoSport,4.0,4.0
Aug-19,Mahindra,XUV 300,2.5K,2.5K
Aug-19,Mahindra,Marazzo,697.0,697.0
Aug-19,Mahindra,Alturas G4,71.0,71.0
Aug-19,Mahindra,Xylo,356.0,356.0
Aug-19,Mahindra,Scorpio,2.9K,2.9K
Aug-19,Mahindra,TUV 300,1.1K,1.1K
Aug-19,Mahindra,XUV 500,968.0,968.0
Aug-19,Maruti,Alto,10.1K,10.1K
Aug-19,Maruti,Eeco,8.7K,8.7K
Aug-19,Maruti,Wagon R,11.4K,11.4K
Aug-19,Maruti,IGNIS,1.3K,1.3K
Aug-19,Maruti,Ertiga,8.4K,8.4K
Aug-19,Maruti,XL6,2.4K,2.4K
Aug-19,Maruti,CELERIO,4.8K,4.8K
Aug-19,Maruti,Vitara Brezza,7.1K,7.1K
Aug-19,Maruti,Swift,12.4K,12.4K
Aug-19,Maruti,Baleno,11.1K,11.1K
Aug-19,Maruti,DZIRE,13.3K,13.3K
Aug-19,Maruti,S-Cross,666.0,666.0
Aug-19,Maruti,Ciaz,1.6K,1.6K
Aug-19,Morris Garage,Hector,2.0K,2.0K
Aug-19,Nissan,Micra,55.0,55.0
Aug-19,Nissan,Sunny,61.0,61.0
Aug-19,Nissan,Redi-GO,751.0,751.0
Aug-19,Nissan,GO,205.0,205.0
Aug-19,Nissan,GO+,169.0,169.0
Aug-19,Nissan,KICKS,172.0,172.0
Aug-19,Renault,KWID,2.2K,2.2K
Aug-19,Renault,Lodgy,24.0,24.0
Aug-19,Renault,TRIBER,2.5K,2.5K
Aug-19,Renault,Duster,967.0,967.0
Aug-19,Renault,CAPTUR,32.0,32.0
Aug-19,Skoda,Octavia,151.0,151.0
Aug-19,Skoda,Rapid,791.0,791.0
Aug-19,Skoda,KODIAQ,104.0,104.0
Aug-19,Skoda,SUPERB,118.0,118.0
Aug-19,Tata,Tiago,3.0K,3.0K
Aug-19,Tata,Bolt,23.0,23.0
Aug-19,Tata,Zest,294.0,294.0
Aug-19,Tata,TIGOR,833.0,833.0
Aug-19,Tata,NEXON,2.3K,2.3K
Aug-19,Tata,Safari+Storme,83.0,83.0
Aug-19,Tata,HEXA,136.0,136.0
Aug-19,Tata,HARRIER,635.0,635.0
Aug-19,Toyota,Liva + Cross,834.0,834.0
Aug-19,Toyota,Etios,1.5K,1.5K
Aug-19,Toyota,Innova + Hycross,4.8K,4.8K
Aug-19,Toyota,YARIS,215.0,215.0
Aug-19,Toyota,Corolla,65.0,65.0
Aug-19,Toyota,GLANZA,2.3K,2.3K
Aug-19,Toyota,Fortuner,878.0,878.0
Aug-19,Toyota,Camry,95.0,95.0
Aug-19,Toyota,Prado,2.0,2.0
Aug-19,Toyota,Landcruiser,8.0,8.0
Aug-19,Volkswagen,Polo,1.6K,1.6K
Aug-19,Volkswagen,AMEO,366.0,366.0
Aug-19,Volkswagen,Vento,283.0,283.0
Aug-19,Volkswagen,TIGUAN,84.0,84.0
Aug-19,Grand Total,Grand Total,2.0L,2.0L
