date,company,model,monthly_sales,total_sales
Dec-20,Fiat,COMPASS,384.0,384.0
Dec-20,Ford,Figo,1.0,1.0
Dec-20,Ford,FREESTYLE,170.0,170.0
Dec-20,Ford,Aspire,110.0,110.0
Dec-20,Ford,Ecosport,934.0,934.0
Dec-20,Ford,Endeavour,447.0,447.0
Dec-20,Honda,Amaze,4.4K,4.4K
Dec-20,Honda,Jazz,602.0,602.0
Dec-20,Honda,City,2.7K,2.7K
Dec-20,Honda,WRV,930.0,930.0
Dec-20,Honda,CR-V,4.0,4.0
Dec-20,Hyundai,Santro,2.0K,2.0K
Dec-20,Hyundai,Grand i10,10.3K,10.3K
Dec-20,Hyundai,i20 Elite,8.0K,8.0K
Dec-20,Hyundai,Xcent/Aura,3.1K,3.1K
Dec-20,Hyundai,Venue,12.3K,12.3K
Dec-20,Hyundai,Creta,10.6K,10.6K
Dec-20,Hyundai,Verna,1.0K,1.0K
Dec-20,Hyundai,Elantra,15.0,15.0
Dec-20,Hyundai,Tucson,80.0,80.0
Dec-20,Hyundai,KONA,24.0,24.0
Dec-20,Kia,SELTOS,5.6K,5.6K
Dec-20,Kia,SONET,6.0K,6.0K
Dec-20,Kia,CARNIVAL,251.0,251.0
Dec-20,Mahindra,KUV 100,16.0,16.0
Dec-20,Mahindra,Bolero,5.4K,5.4K
Dec-20,Mahindra,Thar,2.3K,2.3K
Dec-20,Mahindra,XUV 300,4.0K,4.0K
Dec-20,Mahindra,Marazzo,161.0,161.0
Dec-20,Mahindra,Alturas G4,9.0,9.0
Dec-20,Mahindra,Scorpio,3.4K,3.4K
Dec-20,Mahindra,XUV 500,750.0,750.0
Dec-20,Maruti,Alto,18.1K,18.1K
Dec-20,Maruti,Eeco,11.2K,11.2K
Dec-20,Maruti,S Presso,6.8K,6.8K
Dec-20,Maruti,Wagon R,17.7K,17.7K
Dec-20,Maruti,IGNIS,3.3K,3.3K
Dec-20,Maruti,Ertiga,9.2K,9.2K
Dec-20,Maruti,XL6,3.1K,3.1K
Dec-20,Maruti,CELERIO,6.7K,6.7K
Dec-20,Maruti,Vitara Brezza,12.3K,12.3K
Dec-20,Maruti,Swift,18.1K,18.1K
Dec-20,Maruti,Baleno,18.0K,18.0K
Dec-20,Maruti,DZIRE,13.9K,13.9K
Dec-20,Maruti,S-Cross,1.2K,1.2K
Dec-20,Maruti,Ciaz,1.3K,1.3K
Dec-20,Morris Garage,Hector,3.4K,3.4K
Dec-20,Morris Garage,Gloster,458.0,458.0
Dec-20,Morris Garage,ZS EV,122.0,122.0
Dec-20,Nissan,Redi-GO,502.0,502.0
Dec-20,Nissan,MAGNITE,560.0,560.0
Dec-20,Nissan,KICKS,97.0,97.0
Dec-20,Renault,KWID,4.3K,4.3K
Dec-20,Renault,TRIBER,5.0K,5.0K
Dec-20,Renault,Duster,494.0,494.0
Dec-20,Skoda,Octavia,22.0,22.0
Dec-20,Skoda,Rapid,1.0K,1.0K
Dec-20,Skoda,Karoq,4.0,4.0
Dec-20,Skoda,SUPERB,262.0,262.0
Dec-20,Tata,Tiago,6.1K,6.1K
Dec-20,Tata,ALTROZ,6.6K,6.6K
Dec-20,Tata,TIGOR,1.8K,1.8K
Dec-20,Tata,NEXON,6.8K,6.8K
Dec-20,Tata,HARRIER,2.2K,2.2K
Dec-20,Toyota,Innova + Hycross,2.8K,2.8K
Dec-20,Toyota,YARIS,226.0,226.0
Dec-20,Toyota,URBAN CRUISER,1.8K,1.8K
Dec-20,Toyota,GLANZA,2.1K,2.1K
Dec-20,Toyota,Fortuner,584.0,584.0
Dec-20,Toyota,Camry,33.0,33.0
Dec-20,Toyota,VELLFIRE,16.0,16.0
Dec-20,Volkswagen,Polo,1.8K,1.8K
Dec-20,Volkswagen,Vento,348.0,348.0
Dec-20,Volkswagen,T-ROC,1.0,1.0
Dec-20,Volkswagen,TIGUAN,247.0,247.0
Dec-20,Grand Total,Grand Total,2.8L,2.8L
