date,company,model,monthly_sales,total_sales
May-21,Citroen,C5 Aircross,40.0,40.0
May-21,Fiat,COMPASS,475.0,475.0
May-21,Ford,Ecosport,503.0,503.0
May-21,Ford,Endeavour,263.0,263.0
May-21,Honda,Amaze,478.0,478.0
May-21,Honda,Jazz,214.0,214.0
May-21,Honda,City,1.1K,1.1K
May-21,Honda,WRV,192.0,192.0
May-21,Hyundai,Santro,1.1K,1.1K
May-21,Hyundai,Grand i10,3.8K,3.8K
May-21,Hyundai,i20 Elite,3.4K,3.4K
May-21,Hyundai,Xcent/Aura,1.6K,1.6K
May-21,Hyundai,Venue,4.8K,4.8K
May-21,Hyundai,Creta,7.5K,7.5K
May-21,Hyundai,Verna,1.2K,1.2K
May-21,Hyundai,ALCAZAR,1.4K,1.4K
May-21,Hyundai,Elantra,9.0,9.0
May-21,Hyundai,Tucson,74.0,74.0
May-21,Hyundai,KONA,7.0,7.0
May-21,Kia,SELTOS,4.3K,4.3K
May-21,Kia,SONET,6.6K,6.6K
May-21,Kia,CARNIVAL,146.0,146.0
May-21,Mahindra,KUV 100,1.0,1.0
May-21,Mahindra,Bolero,3.5K,3.5K
May-21,Mahindra,Thar,1.9K,1.9K
May-21,Mahindra,XUV 300,251.0,251.0
May-21,Mahindra,Marazzo,60.0,60.0
May-21,Mahindra,Alturas G4,9.0,9.0
May-21,Mahindra,Scorpio,1.8K,1.8K
May-21,Mahindra,XUV 500,217.0,217.0
May-21,Maruti,Alto,3.2K,3.2K
May-21,Maruti,Eeco,1.1K,1.1K
May-21,Maruti,S Presso,1.5K,1.5K
May-21,Maruti,Wagon R,2.1K,2.1K
May-21,Maruti,IGNIS,471.0,471.0
May-21,Maruti,Ertiga,2.7K,2.7K
May-21,Maruti,XL6,782.0,782.0
May-21,Maruti,CELERIO,159.0,159.0
May-21,Maruti,Vitara Brezza,2.6K,2.6K
May-21,Maruti,Swift,7.0K,7.0K
May-21,Maruti,Baleno,4.8K,4.8K
May-21,Maruti,DZIRE,5.8K,5.8K
May-21,Maruti,S-Cross,231.0,231.0
May-21,Maruti,Ciaz,349.0,349.0
May-21,Morris Garage,Hector,1.2K,1.2K
May-21,Morris Garage,Gloster,129.0,129.0
May-21,Morris Garage,ZS EV,84.0,84.0
May-21,Nissan,Redi-GO,22.0,22.0
May-21,Nissan,GO,1.0,1.0
May-21,Nissan,MAGNITE,1.2K,1.2K
May-21,Nissan,KICKS,12.0,12.0
May-21,Renault,KWID,738.0,738.0
May-21,Renault,KIGER,1.3K,1.3K
May-21,Renault,TRIBER,524.0,524.0
May-21,Renault,Duster,32.0,32.0
May-21,Skoda,Octavia,102.0,102.0
May-21,Skoda,Rapid,603.0,603.0
May-21,Skoda,Karoq,1.0,1.0
May-21,Skoda,SUPERB,10.0,10.0
May-21,Tata,Tiago,2.6K,2.6K
May-21,Tata,ALTROZ,2.9K,2.9K
May-21,Tata,TIGOR,367.0,367.0
May-21,Tata,NEXON,6.4K,6.4K
May-21,Tata,SAFARI,1.5K,1.5K
May-21,Tata,HARRIER,1.4K,1.4K
May-21,Toyota,Innova + Hycross,20.0,20.0
May-21,Toyota,URBAN CRUISER,373.0,373.0
May-21,Toyota,GLANZA,298.0,298.0
May-21,Toyota,Fortuner,15.0,15.0
May-21,Toyota,VELLFIRE,1.0,1.0
May-21,Volkswagen,Polo,1.1K,1.1K
May-21,Volkswagen,Vento,169.0,169.0
May-21,Volkswagen,T-ROC,149.0,149.0
May-21,Grand Total,Grand Total,1.0L,1.0L
