date,company,model,monthly_sales,total_sales
Oct-22,Citroen,C3,1.2K,1.2K
Oct-22,Citroen,C5 Aircross,15.0,15.0
Oct-22,Fiat,COMPASS,732.0,732.0
Oct-22,Fiat,Meridian,404.0,404.0
Oct-22,Honda,Amaze,5.4K,5.4K
Oct-22,Honda,Jazz,197.0,197.0
Oct-22,Honda,City,3.3K,3.3K
Oct-22,Honda,WRV,653.0,653.0
Oct-22,Hyundai,Grand i10,8.9K,8.9K
Oct-22,Hyundai,i20 Elite,7.8K,7.8K
Oct-22,Hyundai,Xcent/Aura,4.2K,4.2K
Oct-22,Hyundai,Venue,9.6K,9.6K
Oct-22,Hyundai,Creta,11.9K,11.9K
Oct-22,Hyundai,Verna,2.2K,2.2K
Oct-22,Hyundai,ALCAZAR,2.8K,2.8K
Oct-22,Hyundai,Tucson,487.0,487.0
Oct-22,Hyundai,KONA,106.0,106.0
Oct-22,Kia,SELTOS,9.8K,9.8K
Oct-22,Kia,SONET,7.6K,7.6K
Oct-22,Kia,CARENS,5.5K,5.5K
Oct-22,Kia,EV6,152.0,152.0
Oct-22,Kia,CARNIVAL,301.0,301.0
Oct-22,Mahindra,XUV 700,5.8K,5.8K
Oct-22,Mahindra,Bolero,8.8K,8.8K
Oct-22,Mahindra,Thar,3.7K,3.7K
Oct-22,Mahindra,XUV 300,6.3K,6.3K
Oct-22,Mahindra,Marazzo,213.0,213.0
Oct-22,Mahindra,Alturas G4,40.0,40.0
Oct-22,Mahindra,Scorpio,7.4K,7.4K
Oct-22,Maruti,Alto,21.3K,21.3K
Oct-22,Maruti,Eeco,8.9K,8.9K
Oct-22,Maruti,S Presso,3.7K,3.7K
Oct-22,Maruti,Wagon R,17.9K,17.9K
Oct-22,Maruti,IGNIS,4.7K,4.7K
Oct-22,Maruti,Ertiga,10.5K,10.5K
Oct-22,Maruti,XL6,2.5K,2.5K
Oct-22,Maruti,CELERIO,4.3K,4.3K
Oct-22,Maruti,Vitara Brezza,9.9K,9.9K
Oct-22,Maruti,Swift,17.2K,17.2K
Oct-22,Maruti,Baleno,17.1K,17.1K
Oct-22,Maruti,DZIRE,12.3K,12.3K
Oct-22,Maruti,Ciaz,1.9K,1.9K
Oct-22,Maruti,Grand Vitara,8.1K,8.1K
Oct-22,Morris Garage,Hector,1.6K,1.6K
Oct-22,Morris Garage,Gloster,179.0,179.0
Oct-22,Morris Garage,Astor,1.8K,1.8K
Oct-22,Morris Garage,ZS EV,784.0,784.0
Oct-22,Nissan,MAGNITE,2.8K,2.8K
Oct-22,Nissan,KICKS,242.0,242.0
Oct-22,Renault,KWID,1.9K,1.9K
Oct-22,Renault,KIGER,2.7K,2.7K
Oct-22,Renault,TRIBER,3.2K,3.2K
Oct-22,Skoda,Octavia,124.0,124.0
Oct-22,Skoda,KUSHAQ,1.7K,1.7K
Oct-22,Skoda,SLAVIA,1.4K,1.4K
Oct-22,Skoda,KODIAQ,55.0,55.0
Oct-22,Skoda,SUPERB,143.0,143.0
Oct-22,Tata,Tiago,7.2K,7.2K
Oct-22,Tata,PUNCH,11.0K,11.0K
Oct-22,Tata,ALTROZ,4.8K,4.8K
Oct-22,Tata,TIGOR,4.0K,4.0K
Oct-22,Tata,NEXON,13.8K,13.8K
Oct-22,Tata,SAFARI,1.8K,1.8K
Oct-22,Tata,HARRIER,2.8K,2.8K
Oct-22,Toyota,Innova + Hycross,3.7K,3.7K
Oct-22,Toyota,GLANZA,3.8K,3.8K
Oct-22,Toyota,Fortuner,2.0K,2.0K
Oct-22,Toyota,Camry,59.0,59.0
Oct-22,Toyota,HYRYDER,3.4K,3.4K
Oct-22,Toyota,HILUX,75.0,75.0
Oct-22,Toyota,VELLFIRE,88.0,88.0
Oct-22,Volkswagen,VIRTUS,1.1K,1.1K
Oct-22,Volkswagen,TAIGUN,2.4K,2.4K
Oct-22,Volkswagen,TIGUAN,83.0,83.0
Oct-22,Grand Total,Grand Total,3.4L,3.4L
