date,company,model,monthly_sales,total_sales
May-20,Fiat,COMPASS,93.0,93.0
May-20,Ford,Figo,17.0,17.0
May-20,Ford,FREESTYLE,57.0,57.0
May-20,Ford,Aspire,44.0,44.0
May-20,Ford,Ecosport,331.0,331.0
May-20,Ford,Endeavour,122.0,122.0
May-20,Honda,Amaze,140.0,140.0
May-20,Honda,City,118.0,118.0
May-20,Honda,WRV,114.0,114.0
May-20,Honda,Civic,1.0,1.0
May-20,Honda,CR-V,2.0,2.0
May-20,Hyundai,Santro,157.0,157.0
May-20,Hyundai,Grand i10,718.0,718.0
May-20,Hyundai,i20 Elite,878.0,878.0
May-20,Hyundai,Xcent/Aura,349.0,349.0
May-20,Hyundai,Venue,1.2K,1.2K
May-20,Hyundai,Creta,3.2K,3.2K
May-20,Hyundai,Verna,317.0,317.0
May-20,Hyundai,Elantra,6.0,6.0
May-20,Hyundai,KONA,4.0,4.0
May-20,Kia,SELTOS,1.6K,1.6K
May-20,Kia,CARNIVAL,50.0,50.0
May-20,Mahindra,KUV 100,24.0,24.0
May-20,Mahindra,Bolero,1.7K,1.7K
May-20,Mahindra,XUV 300,1.3K,1.3K
May-20,Mahindra,Scorpio,713.0,713.0
May-20,Mahindra,XUV 500,36.0,36.0
May-20,Maruti,Alto,1.5K,1.5K
May-20,Maruti,Eeco,1.6K,1.6K
May-20,Maruti,S Presso,489.0,489.0
May-20,Maruti,Wagon R,1.2K,1.2K
May-20,Maruti,IGNIS,196.0,196.0
May-20,Maruti,Ertiga,2.4K,2.4K
May-20,Maruti,XL6,711.0,711.0
May-20,Maruti,CELERIO,468.0,468.0
May-20,Maruti,Vitara Brezza,572.0,572.0
May-20,Maruti,Swift,597.0,597.0
May-20,Maruti,Baleno,1.6K,1.6K
May-20,Maruti,DZIRE,2.2K,2.2K
May-20,Maruti,Ciaz,192.0,192.0
May-20,Morris Garage,Hector,672.0,672.0
May-20,Morris Garage,ZS EV,38.0,38.0
May-20,Nissan,Redi-GO,164.0,164.0
May-20,Nissan,GO,78.0,78.0
May-20,Nissan,GO+,62.0,62.0
May-20,Nissan,KICKS,74.0,74.0
May-20,Renault,KWID,684.0,684.0
May-20,Renault,TRIBER,931.0,931.0
May-20,Renault,Duster,138.0,138.0
May-20,Skoda,Octavia,32.0,32.0
May-20,Skoda,Rapid,291.0,291.0
May-20,Skoda,Karoq,112.0,112.0
May-20,Skoda,SUPERB,73.0,73.0
May-20,Tata,Tiago,857.0,857.0
May-20,Tata,ALTROZ,1.4K,1.4K
May-20,Tata,TIGOR,132.0,132.0
May-20,Tata,NEXON,623.0,623.0
May-20,Tata,HARRIER,161.0,161.0
May-20,Toyota,Innova + Hycross,759.0,759.0
May-20,Toyota,YARIS,63.0,63.0
May-20,Toyota,GLANZA,507.0,507.0
May-20,Toyota,Fortuner,267.0,267.0
May-20,Toyota,Camry,13.0,13.0
May-20,Toyota,VELLFIRE,32.0,32.0
May-20,Volkswagen,Polo,1.1K,1.1K
May-20,Volkswagen,Vento,178.0,178.0
May-20,Volkswagen,T-ROC,70.0,70.0
May-20,Volkswagen,TIGUAN,30.0,30.0
May-20,Grand Total,Grand Total,36.6K,36.6K
